id|title|body|department|sentiment
1063|Personale di sala...|Personale di sala scortese, mai un sorriso, piatti praticamente gettati sul tavolo, decisamente da migliorare.|Reception|neg
1064|I camerieri non...|I camerieri non hanno la più pallida idea di come svolgere il loro lavoro|Reception|neg
1065|I camerieri non...|I camerieri non hanno la più pallida idea di come svolgere il loro mestiere.|Reception|neg
1066|Il personale non...|Il personale non rispetta le minime norme d'igiene.|Reception|neg
1067|Il personale non...|Il personale non rispetta le minime regole d'igiene.|Reception|neg
1068|Il portiere di...|Il portiere di notte fumava tranquillamente nella hall dell'albergo, INAMMISSIBILE.|Reception|neg
1069|Il portiere di...|Il portiere di notte fumava beatamente nella hall dell'albergo, INAMMISSIBILE.|Reception|neg
1070|Se volevi dormire...|Se volevi dormire un po in più entrava la donna delle pulizie in camera intorno alle 8 senza bussare|Reception|neg
1071|Se volevi dormire...|Se volevi dormire un po in più entrava la donna delle pulizie in camera intorno alle 8 senza chiedere.|Reception|neg
1072|Di notte, rumori...|Di notte, rumori forti e continui si propagano per tutta la struttura rendendo impossibile dormire|Reception|neg
1073|Di notte, rumori...|Di notte, rumori forti e continui si propagano per tutta la struttura rendendo impossibile riposare.|Reception|neg
1074|Hanno sbagliato le...|Hanno sbagliato le date di prenotazione del mio soggiorno e hanno anche fatto storie per modificarle.|Reception|neg
1075|Confusione su orari,...|Confusione su orari, servizi disponibili, tariffe e regole della struttura. Un vero caos questo posto.|Reception|neg
1076|Al rientro in...|Al rientro in camera la chiave di apertura non funzionava e non c'era nessuno ad aiutarci.|Reception|neg
1077|Al rientro in...|Al rientro in camera la tessera di apertura non funzionava e non c'era nessuno ad aiutarci.|Reception|neg
1078|Al ritorno in...|Al ritorno in camera la chiave di apertura non funzionava e non c'era nessuno ad aiutarci.|Reception|neg
1079|Al ritorno in...|Al ritorno in camera la tessera di apertura non funzionava e non c'era nessuno ad aiutarci.|Reception|neg
1080|Promesse non mantenute,...|Promesse non mantenute, risposte evasive o superficiali, mancanza di follow-up. Hotel da evitare|Reception|neg
1081|Promesse non mantenute,...|Promesse non mantenute, risposte evasive o superficiali, mancanza di follow-up. Hotel da chiudere.|Reception|neg
1082|Servizi aggiuntivi non...|Servizi aggiuntivi non disponibili o mal gestiti: nessun aiuto con i bagagli.|Reception|neg
1083|Servizi aggiuntivi non...|Servizi aggiuntivi non disponibili o mal gestiti: nessun supporto con i bagagli.|Reception|neg
1084|Servizi aggiuntivi non...|Servizi aggiuntivi non presenti o mal gestiti: nessun aiuto con i bagagli.|Reception|neg
1085|Servizi aggiuntivi non...|Servizi aggiuntivi non presenti o mal gestiti: nessun supporto con i bagagli.|Reception|neg
1086|Percezione di scarsa...|Percezione di scarsa sicurezza all'interno dell'albergo. Presenza di persone poco raccomandabili.|Reception|neg
1087|Servizio di noleggio...|Servizio di noleggio auto gestito pessimamente dalla reception.|Reception|neg
1088|Servizio di noleggio...|Servizio di noleggio auto gestito male dalla reception.|Reception|neg
1089|Esperienza pessima in...|Esperienza pessima in sauna mancava l'acqua calda.|Reception|neg
1090|Esperienza negativa: in...|Esperienza negativa: in sauna mancava l'acqua calda.|Reception|neg
1091|Se vi aspettate...|Se vi aspettate un servizio di alto livello questo non è l'hotel che fa per voi.|Reception|neg
1092|La manutenzione nelle...|La manutenzione nelle stanze e negli spazi comuni lascia molto a desiderare.|Reception|neg
1093|L'organizzazione dei servizi...|L'organizzazione dei servizi nelle stanze è carente e male gestita.|Reception|neg
1094|L'organizzazione dei servizi...|L'organizzazione dei servizi nelle camere è carente e male gestita.|Reception|neg
1095|L'acqua calda in...|L'acqua calda in realtà è solo tiepida.|Reception|neg
1096|L'acqua calda in...|L'acqua calda in realtà è appena tiepida.|Reception|neg
1097|Mancavano cose basilari...|Mancavano cose basilari come l'acqua calda e il phon.|Reception|neg
1098|E' mai possibile...|E' mai possibile che un albergo a 5 stelle non metta qualche bottiglia d'acqua omaggio nel frigobar?|Reception|neg
1099|E' mai possibile...|E' mai possibile che un albergo a 5 stelle non dia qualche bottiglia d'acqua omaggio nel frigobar?|Reception|neg
1100|Il bagno della...|Il bagno della camera assegnata dalla reception era sporco e non funzionante, ma nessuno ha risposto alle nostre lamentele.|Reception|neg
1101|Nonostante avessi richiesto...|Nonostante avessi richiesto camera con bagno privato, la reception ci ha dato una stanza con bagno condiviso. Esperienza molto negativa.|Reception|neg
1102|La reception non...|La reception non ha gestito bene il problema del bagno rotto nella nostra camera, causando disagio durante il soggiorno.|Reception|neg
1103|La musica ad...|La musica ad alto volume proveniente dalla hall disturbava il riposo, ma la reception non ha fatto nulla per risolvere il problema.|Reception|neg
1104|Rumori molesti e...|Rumori molesti e musica fino a tarda notte vicino alla reception, nessun intervento da parte dello staff nonostante le nostre segnalazioni.|Reception|neg
1105|La reception non...|La reception non ha gestito bene il problema della musica troppo alta proveniente dal bar dell’hotel, rendendo il soggiorno molto sgradevole.|Reception|neg
1106|Nonostante le lamentele...|Nonostante le lamentele per la musica e il rumore nelle camere, nessuno è intervenuto per migliorare la situazione.|Reception|neg
1107|Colazione abbondante e...|Colazione abbondante e di buona qualità.|F&B|pos
1108|breakfast abbondante e...|breakfast abbondante e di buona qualità.|F&B|pos
1109|Personale del ristorante...|Personale del ristorante gentile e attento|F&B|pos
1110|Personale del ristorante...|Personale del ristorante gentile e scrupoloso.|F&B|pos
1111|Cibo fresco e...|Cibo fresco e ben presentato|F&B|pos
1112|Cibo fresco e...|Cibo fresco e ben servito.|F&B|pos
1113|Cibo sano e...|Cibo sano e ben presentato|F&B|pos
1114|Cibo sano e...|Cibo sano e ben servito.|F&B|pos
1115|Una bella sala...|Una bella sala ristorante con un menu squisito. Colazione a buffet, salata e dolce con paste fresche.|F&B|pos
1116|Una stupenda sala...|Una stupenda sala ristorante con un menu squisito. Colazione a buffet, salata e dolce con paste fresche.|F&B|pos
1117|La colazione all'italiana...|La colazione all'italiana a buffet è stata abbastanza soddisfacente e ricca e consumata in una sala molto accogliente|F&B|pos
1118|Siamo arrivati ben...|Siamo arrivati ben oltre l'orario della cena ma non ci hanno negato un piatto caldo.|F&B|pos
1119|Siamo arrivati ben...|Siamo arrivati ben dopo l'orario della cena ma non ci hanno negato un piatto caldo.|F&B|pos
1120|La cucina è...|La cucina è buona, si mangia discretamente ed il servizio in sala da pranzo attento alle richieste e cortese nei modi.|F&B|pos
1121|Il cibo era...|Il cibo era incredibile e il personale era altrettanto sorprendente|F&B|pos
1122|Il cibo era...|Il cibo era incredibile e il personale era altrettanto stupefacente.|F&B|pos
1123|Sia i calamari...|Sia i calamari che la torta di granchio erano eccellenti|F&B|pos
1124|Sia i calamari...|Sia i calamari che la torta di granchio erano buonissimi.|F&B|pos
1125|Servizio eccellente, cibo...|Servizio eccellente, cibo incredibile. La sala ristorante è molto bella.|F&B|pos
1126|Servizio eccellente, cibo...|Servizio eccellente, cibo incredibile. La zona ristorante è molto bella.|F&B|pos
1127|prestazione eccellente, cibo...|prestazione eccellente, cibo incredibile. La sala ristorante è molto bella.|F&B|pos
1128|prestazione eccellente, cibo...|prestazione eccellente, cibo incredibile. La zona ristorante è molto bella.|F&B|pos
1129|Sempre ottimo cibo...|Sempre ottimo cibo e perfetti abbinamenti col vino.|F&B|pos
1130|Sempre ottimo cibo...|Sempre ottimo cibo e perfetti accostamenti col vino.|F&B|pos
1131|Complimenti anche allo...|Complimenti anche allo staff in cucina, tutto molto buono.|F&B|pos
1132|Congratulazioni anche allo...|Congratulazioni anche allo staff in cucina, tutto molto buono.|F&B|pos
1133|L'albergo offre la...|L'albergo offre la possibilità di mangiare tra le vigne ed è una bellissima esperienza.|F&B|pos
1134|L'albergo offre la...|L'albergo offre la possibilità di pranzare tra le vigne ed è una bellissima esperienza.|F&B|pos
1135|Luogo e atmosfera...|Luogo e atmosfera incantevole, cibo buonissimo.|F&B|pos
1136|Posto e atmosfera...|Posto e atmosfera incantevole, cibo buonissimo.|F&B|pos
1137|Qualità del cibo...|Qualità del cibo superba, personale di sala e cucina attento e molto cordiale.|F&B|pos
1138|Qualità del cibo...|Qualità del cibo superba, personale di sala e cucina meticoloso e molto cordiale.|F&B|pos
1139|Cibo squisito, piatti...|Cibo squisito, piatti ricercati e studiati, sia nei sapori che nelle presentazioni.|F&B|pos
1140|Cibo squisito, piatti...|Cibo squisito, piatti raffinati e studiati, sia nei sapori che nelle presentazioni.|F&B|pos
1141|I vini serviti...|I vini serviti durante i pasti sono il fiore all’occhiello, tutti di propria produzione e davvero gustosi.|F&B|pos
1142|Ottima materia prima...|Ottima materia prima e ben presentata in piatti creativi.|F&B|pos
1143|Ottima materia prima...|Ottima materia prima e ben servita in piatti creativi.|F&B|pos
1144|Servizio impeccabile e...|Servizio impeccabile e tutti molto educati, qualità altissima del cibo.|F&B|pos
1145|Piatti autentici preparati...|Piatti autentici preparati con maestria e cura, una spanna al di sopra della media dei ristoranti della zona|F&B|pos
1146|Piatti autentici preparati...|Piatti autentici preparati con maestria e cura, una spanna al di sopra della media dei ristoranti della località.|F&B|pos
1147|Porzioni sempre abbondanti...|Porzioni sempre abbondanti e ottima qualità del cibo.|F&B|pos
1148|Porzioni molto abbondanti...|Porzioni molto abbondanti e ottima qualità del cibo.|F&B|pos
1149|Cena squisita, risotto...|Cena squisita, risotto limone e scampi eccellente. Si percepisce l'altissima qualità degli ingredienti.|F&B|pos
1150|Qualità delle materie...|Qualità delle materie prime eccellente, portate ottime e servizio cordiale e impeccabile|F&B|pos
1151|I piatti proposti...|I piatti proposti sono semplici ma preparati con grande maestria qui ritrovi i profumi e i sapori di una volta|F&B|pos
1152|I piatti proposti...|I piatti proposti sono semplici ma preparati con grande bravura, qui ritrovi i profumi e i sapori di una volta|F&B|pos
1153|La colazione a...|La colazione a buffet era ricca e ben organizzata, con tante opzioni fresche e il personale sempre disponibile.|F&B|pos
1154|Il servizio in...|Il servizio in camera è stato rapido e preciso, con piatti caldi e ben presentati consegnati direttamente in camera.|F&B|pos
1155|Il personale di...|Il personale di sala è stato sempre cortese e attento, pronto a consigliare piatti e vini con grande professionalità.|F&B|pos
1156|Abbiamo apprezzato molto...|Abbiamo apprezzato molto la gentilezza e la disponibilità del cameriere, che ha reso la nostra cena davvero piacevole.|F&B|pos
1157|Apprezzo molto l’uso...|Apprezzo molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel sapore|F&B|pos
1158|Apprezzo molto l’uso...|Apprezzo molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel gusto.|F&B|pos
1159|gradisco molto l’uso...|gradisco molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel sapore|F&B|pos
1160|gradisco molto l’uso...|gradisco molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel gusto.|F&B|pos
1161|approvo molto l’uso...|approvo molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel sapore|F&B|pos
1162|approvo molto l’uso...|approvo molto l’uso di ingredienti biologici e a km zero, si sente la differenza nel gusto.|F&B|pos
1163|Il menù propone...|Il menù propone piatti originali e creativi, un’esperienza culinaria unica|F&B|pos
1164|Il menù propone...|Il menù propone piatti originali e creativi, un’esperienza culinaria indimenticabile.|F&B|pos
1165|Il menù propone...|Il menù propone piatti originali e creativi, un’esperienza gastronomica unica|F&B|pos
1166|Il menù propone...|Il menù propone piatti originali e creativi, un’esperienza gastronomica indimenticabile.|F&B|pos
1167|Il menù suggerisce...|Il menù suggerisce piatti originali e creativi, un’esperienza culinaria unica|F&B|pos
1168|Il menù suggerisce...|Il menù suggerisce piatti originali e creativi, un’esperienza culinaria indimenticabile.|F&B|pos
1169|Il menù suggerisce...|Il menù suggerisce piatti originali e creativi, un’esperienza gastronomica unica|F&B|pos
1170|Il menù suggerisce...|Il menù suggerisce piatti originali e creativi, un’esperienza gastronomica indimenticabile.|F&B|pos
