id|title|body|department|sentiment|preprocessed_body
996|Albergo e personale...|Albergo e personale penosi. Scarsa sicurezza perfino all'interno delle camere. Estranei sul balcone.|Reception|neg|albergo e personale penosi scarsa sicurezza perfino all interno delle camere estranei sul balcone
997|Non sono mai...|Non sono mai stata trattata così male come in questo albergo. Non ci ritornerò mai più.|Reception|neg|non sono mai stata trattata così male come in questo albergo non ci ritornerò mai più
998|Ho avuto bisogno...|Ho avuto bisogno di effettuare check-in notturno ma mi è stato risposto che dovevo attendere la mattinna.|Reception|neg|ho avuto bisogno di effettuare check in notturno ma mi é stato risposto che dovevo attendere la mattinna
999|Ho avuto necessità...|Ho avuto necessità di effettuare check-in notturno ma mi è stato risposto che dovevo attendere la mattinna.|Reception|neg|ho avuto necessità di effettuare check in notturno ma mi é stato risposto che dovevo attendere la mattinna
1000|Non metteteci piede,...|Non metteteci piede, gente maleducata e comportamento pessimo.|Reception|neg|non metteteci piede gente maleducata e comportamento pessimo
1001|Non metteteci piede,...|Non metteteci piede, gente maleducata e contegno pessimo.|Reception|neg|non metteteci piede gente maleducata e contegno pessimo
1002|Il personale ha...|Il personale ha spostato tutti i miei bagagli e gli effetti personali da una stanza all'altra senza dirmi nulla.|Reception|neg|il personale ha spostato tutti i miei bagagli e gli effetti personali da una stanza all altra senza dirmi nulla
1003|Organizzazione scarsissima, i...|Organizzazione scarsissima, i servizi non corrispondono a quello dichiarato dall'albergo.|Reception|neg|organizzazione scarsissima i servizi non corrispondono a quello dichiarato dall albergo
1004|Il soggiorno di...|Il soggiorno di relax programmato in questo albergo è stato purtroppo deludente per molte ragioni.|Reception|neg|il soggiorno di relax programmato in questo albergo é stato purtroppo deludente per molte ragioni
1005|Il soggiorno di...|Il soggiorno di relax prenotato in questo albergo è stato purtroppo deludente per molte ragioni.|Reception|neg|il soggiorno di relax prenotato in questo albergo é stato purtroppo deludente per molte ragioni
1006|Dalla strada sottostante...|Dalla strada sottostante arriva nelle camere tantissimo rumore. Impossibile riposare.|Reception|neg|dalla strada sottostante arriva nelle camere tantissimo rumore impossibile riposare
1007|Dalla strada sottostante...|Dalla strada sottostante arriva nelle camere tantissimo rumore. impensabile riposare.|Reception|neg|dalla strada sottostante arriva nelle camere tantissimo rumore impensabile riposare
1008|Dalla strada sottostante...|Dalla strada sottostante giunge nelle camere tantissimo rumore. Impossibile riposare.|Reception|neg|dalla strada sottostante giunge nelle camere tantissimo rumore impossibile riposare
1009|Dalla strada sottostante...|Dalla strada sottostante giunge nelle camere tantissimo rumore. impensabile riposare.|Reception|neg|dalla strada sottostante giunge nelle camere tantissimo rumore impensabile riposare
1010|Con grande stupore...|Con grande stupore all'arrivo, ci è stato detto che l'albergo non accetta bambini.|Reception|neg|con grande stupore all arrivo ci é stato detto che l albergo non accetta bambini
1011|Con grande incredulità,...|Con grande incredulità, all'arrivo, ci è stato detto che l'albergo non accetta bambini.|Reception|neg|con grande incredulità all arrivo ci é stato detto che l albergo non accetta bambini
1012|Servizi pari a...|Servizi pari a zero. Se pensate di andare in vacanza per rilassarvi questo non è per niente il posto adatto…|Reception|neg|servizi pari a zero se pensate di andare in vacanza per rilassarvi questo non é per niente il posto adatto
1013|Servizi pari a...|Servizi pari a zero. Se pensate di andare in vacanza per riposarvi questo non è per niente il posto adatto…|Reception|neg|servizi pari a zero se pensate di andare in vacanza per riposarvi questo non é per niente il posto adatto
1014|Schiamazzi e persone...|Schiamazzi e persone che urlavano ia tutte le ore, sicuramente un comportamento non adatto|Reception|neg|schiamazzi e persone che urlavano ia tutte le ore sicuramente un comportamento non adatto
1015|Schiamazzi e persone...|Schiamazzi e persone che urlavano ia tutte le ore, sicuramente un comportamento non consono.|Reception|neg|schiamazzi e persone che urlavano ia tutte le ore sicuramente un comportamento non consono
1016|SPA inesistente anche...|SPA inesistente anche se reclamizzata Servizi scadenti e personale peggiore.|Reception|neg|spa inesistente anche se reclamizzata servizi scadenti e personale peggiore
1017|SPA inesistente anche...|SPA inesistente anche se pubblicizzata. Servizi scadenti e personale peggiore.|Reception|neg|spa inesistente anche se pubblicizzata servizi scadenti e personale peggiore
1018|Pessimo trattamento da...|Pessimo trattamento da parte di tutto il personale. Non torneremo più.|Reception|neg|pessimo trattamento da parte di tutto il personale non torneremo più
1019|Pessimo servizio da...|Pessimo servizio da parte di tutto il personale. Non torneremo più.|Reception|neg|pessimo servizio da parte di tutto il personale non torneremo più
1020|Il ragazzo alla...|Il ragazzo alla reception ci ha fatto salire e scendere 3 volte le scale prima di dirci come si accendeva la luce.|Reception|neg|il ragazzo alla reception ci ha fatto salire e scendere 3 volte le scale prima di dirci come si accendeva la luce
1021|È evidente che...|È evidente che gli interessa solo il denaro e non certo la clientela. Cercate altre strutture per le vacanze.|Reception|neg|é evidente che gli interessa solo il denaro e non certo la clientela cercate altre strutture per le vacanze
1022|Il personale è...|Il personale è maleducato e non sa gestire correttamente le richieste.|Reception|neg|il personale é maleducato e non sa gestire correttamente le richieste
1023|Per 5 minuti...|Per 5 minuti di ritardo ci hanno lasciato fuori tutta la notte. Pessimi.|Reception|neg|per 5 minuti di ritardo ci hanno lasciato fuori tutta la notte pessimi
1024|Per 5 minuti...|Per 5 minuti di ritardo ci hanno chiusi fuori tutta la notte. Pessimi.|Reception|neg|per 5 minuti di ritardo ci hanno chiusi fuori tutta la notte pessimi
1025|Alla reception di...|Alla reception di quest'albergo solo strafottenza e arroganza.|Reception|neg|alla reception di quest albergo solo strafottenza e arroganza
1026|File interminabili al...|File interminabili al check-in e un generale senso di abbandono|Reception|neg|file interminabili al check in e un generale senso di abbandono
1027|File interminabili al...|File interminabili al check-in e un generale senso di negligenza.|Reception|neg|file interminabili al check in e un generale senso di negligenza
1028|File infinite al...|File infinite al check-in e un generale senso di abbandono|Reception|neg|file infinite al check in e un generale senso di abbandono
1029|File infinite al...|File infinite al check-in e un generale senso di negligenza.|Reception|neg|file infinite al check in e un generale senso di negligenza
1030|Non hanno saputo...|Non hanno saputo darmi indicazioni sui mezzi pubblici (che ho dovuto chiedere al commesso del negozio a fianco).|Reception|neg|non hanno saputo darmi indicazioni sui mezzi pubblici che ho dovuto chiedere al commesso del negozio a fianco
1031|Il checkin è...|Il checkin è durato un'ora e mezza a causa del personale al desk che non sa fare il suo lavoro|Reception|neg|il checkin é durato un ora e mezza a causa del personale al desk che non sa fare il suo lavoro
1032|Il checkin è...|Il checkin è durato un'ora e mezza a causa del personale al desk che non sa fare il suo mestiere.|Reception|neg|il checkin é durato un ora e mezza a causa del personale al desk che non sa fare il suo mestiere
1033|Tempi biblici per...|Tempi biblici per la consegna delle chiavi dell'appartamento. Decisamente scortesi in reception.|Reception|neg|tempi biblici per la consegna delle chiavi dell appartamento decisamente scortesi in reception
1034|Tempi lunghissimi per...|Tempi lunghissimi per la consegna delle chiavi dell'appartamento. Decisamente scortesi in reception.|Reception|neg|tempi lunghissimi per la consegna delle chiavi dell appartamento decisamente scortesi in reception
1035|Per nulla disponibili,...|Per nulla disponibili, scortesi e non rispettano gli orari. Vi consiglio di prenotare altrove.|Reception|neg|per nulla disponibili scortesi e non rispettano gli orari vi consiglio di prenotare altrove
1036|Ogni volta che...|Ogni volta che ho chiamato la reception per un problema non hanno mai mandato nessuno a controllare.|Reception|neg|ogni volta che ho chiamato la reception per un problema non hanno mai mandato nessuno a controllare
1037|Ogni volta che...|Ogni volta che ho chiamato la reception per un guasto, non hanno mai mandato nessuno a controllare.|Reception|neg|ogni volta che ho chiamato la reception per un guasto non hanno mai mandato nessuno a controllare
1038|Condizioni di prenotazione...|Condizioni di prenotazione non chiare chiedono caparre non previste.|Reception|neg|condizioni di prenotazione non chiare chiedono caparre non previste
1039|Condizioni di prenotazione...|Condizioni di prenotazione non chiare chiedono cauzioni non previste.|Reception|neg|condizioni di prenotazione non chiare chiedono cauzioni non previste
1040|Condizioni di prenotazione...|Condizioni di prenotazione non trasparenti, chiedono caparre non previste.|Reception|neg|condizioni di prenotazione non trasparenti chiedono caparre non previste
1041|Condizioni di prenotazione...|Condizioni di prenotazione non trasparenti, chiedono cauzioni non previste.|Reception|neg|condizioni di prenotazione non trasparenti chiedono cauzioni non previste
1042|Totale scortesia del...|Totale scortesia del personale reception e totale inadeguatezza professionale.|Reception|neg|totale scortesia del personale reception e totale inadeguatezza professionale
1043|Gestione pessima. Scorrettezze...|Gestione pessima. Scorrettezze ai limiti della truffa|Reception|neg|gestione pessima scorrettezze ai limiti della truffa
1044|Gestione pessima. Scorrettezze...|Gestione pessima. Scorrettezze ai limiti della denuncia.|Reception|neg|gestione pessima scorrettezze ai limiti della denuncia
1045|Dopo aver acquistato...|Dopo aver acquistato e pagato la stanza mi hanno rifiutato il check-in quanto avrebbero voluto a garanzia 500 euro cash!|Reception|neg|dopo aver acquistato e pagato la stanza mi hanno rifiutato il check in quanto avrebbero voluto a garanzia 500 euro cash
1046|Il servizio e...|Il servizio e la modalitá di prenotazione sono pessimi.|Reception|neg|il servizio e la modalit di prenotazione sono pessimi
1047|Consiglio ai gestori...|Consiglio ai gestori dell'hotel più cordialità e meno arroganza.|Reception|neg|consiglio ai gestori dell hotel più cordialità e meno arroganza
1048|Consiglio ai gestori...|Consiglio ai gestori dell'hotel più gentilezza e meno arroganza.|Reception|neg|consiglio ai gestori dell hotel più gentilezza e meno arroganza
1049|Consiglio ai proprietari...|Consiglio ai proprietari dell'hotel più cordialità e meno arroganza.|Reception|neg|consiglio ai proprietari dell hotel più cordialità e meno arroganza
1050|Consiglio ai proprietari...|Consiglio ai proprietari dell'hotel più gentilezza e meno arroganza.|Reception|neg|consiglio ai proprietari dell hotel più gentilezza e meno arroganza
